Donor	Treatment	Wash	CBF
HBEC1	BSA	yesWash	12.17833318
HBEC1	BSA	yesWash	9.4377025
HBEC1	BSA	yesWash	11.83657639
HBEC1	BSA	yesWash	5.984185627
HBEC1	BSA	yesWash	12.14536457
HBEC1	BSA	yesWash	9.129317654
HBEC1	BSA	yesWash	12.45380809
HBEC1	BSA	yesWash	5.492933053
HBEC1	BSA	yesWash	13.04751717
HBEC1	BSA	yesWash	11.19593515
HBEC1	BSA	yesWash	6.640088834
HBEC1	BSA	yesWash	5.853201036
HBEC1	BSA	yesWash	11.15150289
HBEC1	BSA	yesWash	8.544680149
HBEC1	BSA	yesWash	13.06459941
HBEC1	BSA	yesWash	12.77399625
HBEC1	BSA	yesWash	5.955832704
HBEC1	BSA	yesWash	7.649352992
HBEC1	BSA	yesWash	12.30713382
HBEC1	BSA	yesWash	12.68683555
HBEC1	BSA	yesWash	12.90346223
HBEC1	BSA	yesWash	10.04835882
HBEC1	BSA	yesWash	12.76536486
HBEC1	BSA	yesWash	7.621501012
HBEC1	BSA	yesWash	13.28143331
HBEC1	BSA	yesWash	13.23586066
HBEC1	BSA	yesWash	10.64007882
HBEC1	BSA	yesWash	6.508530353
HBEC1	BSA	yesWash	11.63391222
HBEC1	BSA	yesWash	10.72929524
HBEC1	BSA	yesWash	12.10364699
HBEC1	BSA	yesWash	5.174627083
HBEC1	BSA	yesWash	13.11310886
HBEC1	BSA	yesWash	6.347214043
HBEC1	BSA	yesWash	11.63336937
HBEC1	BSA	yesWash	10.21656302
HBEC1	BSA	yesWash	6.356060338
HBEC1	BSA	yesWash	12.81906199
HBEC1	BSA	yesWash	15.17366128
HBEC1	BSA	yesWash	12.73302554
HBEC1	BSA	yesWash	11.23150849
HBEC1	BSA	yesWash	6.386549073
HBEC1	BSA	yesWash	7.46627387
HBEC1	BSA	yesWash	12.24639363
HBEC1	BSA	yesWash	11.33395977
HBEC1	BSA	yesWash	10.37229129
HBEC1	BSA	yesWash	7.259693513
HBEC1	BSA	yesWash	8.204811166
HBEC1	BSA	yesWash	8.704753791
HBEC1	BSA	yesWash	7.547037819
HBEC1	BSA	yesWash	6.709469168
HBEC1	BSA	yesWash	9.618908624
HBEC1	BSA	yesWash	4.930578726
HBEC1	BSA	yesWash	8.183084845
HBEC1	BSA	yesWash	6.832877383
HBEC1	BSA	yesWash	8.800624659
HBEC1	BSA	yesWash	10.09580541
HBEC1	BSA	yesWash	7.348664187
HBEC1	BSA	yesWash	5.800739779
HBEC1	BSA	yesWash	11.80526668
HBEC1	BSA	yesWash	8.880512821
HBEC1	BSA	yesWash	10.66590795
HBEC1	BSA	yesWash	6.595449807
HBEC1	BSA	yesWash	9.818578232
HBEC1	BSA	yesWash	11.07431113
HBEC1	BSA	yesWash	6.751433334
HBEC1	BSA	yesWash	6.857279859
HBEC1	BSA	yesWash	11.26233033
HBEC1	BSA	yesWash	11.53779736
HBEC1	BSA	yesWash	6.852085873
HBEC1	BSA	yesWash	6.859482579
HBEC1	BSA	yesWash	8.946257251
HBEC1	BSA	yesWash	8.617980916
HBEC1	BSA	yesWash	12.10748149
HBEC1	BSA	yesWash	11.6739601
HBEC1	BSA	yesWash	8.029348896
HBEC1	BSA	yesWash	6.403030223
HBEC1	BSA	yesWash	11.65463051
HBEC1	BSA	yesWash	11.22396913
HBEC1	BSA	yesWash	6.478579984
HBEC1	BSA	yesWash	7.04537021
HBEC1	BSA	yesWash	10.20051886
HBEC1	BSA	yesWash	8.139125073
HBEC1	BSA	yesWash	7.363002245
HBEC1	BSA	yesWash	12.68548687
HBEC1	BSA	yesWash	11.68032501
HBEC1	BSA	yesWash	6.973353451
HBEC1	BSA	yesWash	8.369730801
HBEC1	BSA	yesWash	10.37089101
HBEC1	BSA	yesWash	12.81382424
HBEC1	BSA	yesWash	11.13932111
HBEC1	BSA	yesWash	8.606979832
HBEC1	BSA	yesWash	8.437943966
HBEC1	BSA	yesWash	12.67754027
HBEC1	BSA	yesWash	13.26141377
HBEC1	BSA	yesWash	11.3019271
HBEC1	BSA	yesWash	5.568161854
HBEC1	BSA	yesWash	12.84655893
HBEC1	BSA	yesWash	12.66932359
HBEC1	BSA	yesWash	10.10046525
HBEC1	BSA	yesWash	5.806612695
HBEC1	BSA	yesWash	11.92334456
HBEC1	BSA	yesWash	15.14623011
HBEC1	BSA	yesWash	12.14152975
HBEC1	BSA	yesWash	6.797940177
HBEC1	BSA	yesWash	8.718111341
HBEC1	BSA	yesWash	11.52062579
HBEC1	BSA	yesWash	6.683184219
HBEC1	BSA	yesWash	10.74992549
HBEC1	BSA	yesWash	8.833013837
HBEC1	BSA	yesWash	8.385623338
HBEC1	BSA	yesWash	8.049988045
HBEC1	BSA	yesWash	9.093527452
HBEC1	BSA	yesWash	7.712868367
HBEC1	BSA	yesWash	8.687315918
HBEC1	BSA	yesWash	11.60439972
HBEC1	BSA	yesWash	5.350381845
HBEC1	BSA	yesWash	6.683315582
HBEC1	BSA	yesWash	8.364962776
HBEC1	BSA	yesWash	9.436011664
HBEC1	BSA	yesWash	7.942649721
HBEC1	BSA	yesWash	11.4151782
HBEC1	BSA	yesWash	9.636017132
HBEC1	BSA	yesWash	6.286203457
HBEC1	BSA	yesWash	7.551606629
HBEC1	BSA	yesWash	10.17567613
HBEC1	BSA	yesWash	6.023885291
HBEC1	BSA	yesWash	7.463182087
HBEC1	BSA	yesWash	9.884719635
HBEC1	BSA	yesWash	6.123608873
HBEC1	BSA	yesWash	6.213683051
HBEC1	BSA	yesWash	12.39137147
HBEC1	BSA	yesWash	7.733469033
HBEC1	BSA	yesWash	12.2057163
HBEC1	BSA	yesWash	7.792624816
HBEC1	BSA	yesWash	7.492740371
HBEC1	BSA	yesWash	10.34953541
HBEC1	BSA	yesWash	12.49209712
HBEC1	BSA	yesWash	7.389513617
HBEC1	BSA	yesWash	6.895871424
HBEC1	BSA	yesWash	9.717412499
HBEC1	BSA	yesWash	14.37560176
HBEC1	BSA	yesWash	7.873266082
HBEC1	BSA	yesWash	8.934577412
HBEC1	BSA	yesWash	10.34156211
HBEC1	BSA	yesWash	7.341214264
HBEC1	BSA	yesWash	11.40852642
HBEC1	BSA	yesWash	4.548310566
HBEC1	BSA	yesWash	10.53008214
HBEC1	BSA	yesWash	11.57575907
HBEC1	BSA	yesWash	11.08493522
HBEC1	BSA	yesWash	6.067341853
HBEC1	BSA	yesWash	8.933563436
HBEC1	BSA	yesWash	13.23335955
HBEC1	BSA	yesWash	9.521172732
HBEC1	BSA	yesWash	12.82146624
HBEC1	BSA	yesWash	11.19420798
HBEC1	BSA	yesWash	10.8953702
HBEC1	BSA	yesWash	12.65984027
HBEC1	BSA	yesWash	9.908106527
HBEC1	BSA	yesWash	11.5612339
HBEC1	BSA	yesWash	9.557650982
HBEC1	BSA	yesWash	9.049837569
HBEC1	BSA	yesWash	9.958713825
HBEC1	BSA	yesWash	9.780514637
HBEC1	BSA	yesWash	11.4665195
HBEC1	BSA	yesWash	7.198213777
HBEC1	BSA	yesWash	11.73832999
HBEC1	BSA	yesWash	10.5038774
HBEC1	BSA	yesWash	9.453362368
HBEC1	BSA	yesWash	5.864921724
HBEC1	BSA	yesWash	7.039154751
HBEC1	BSA	yesWash	11.39700473
HBEC1	BSA	yesWash	6.66876889
HBEC1	BSA	yesWash	9.286339467
HBEC1	BSA	yesWash	8.38662177
HBEC1	BSA	yesWash	8.723062467
HBEC1	BSA	yesWash	6.679020218
HBEC1	BSA	yesWash	11.6026031
HBEC1	BSA	yesWash	5.731240176
HBEC1	BSA	yesWash	7.140752232
HBEC1	BSA	yesWash	5.77645101
HBEC1	BSA	yesWash	6.552787723
HBEC1	BSA	yesWash	11.03275194
HBEC1	BSA	yesWash	11.91043289
HBEC1	BSA	yesWash	7.160101381
HBEC1	BSA	yesWash	6.424058779
HBEC1	BSA	yesWash	6.957381148
HBEC1	BSA	yesWash	11.14796828
HBEC1	BSA	yesWash	11.67907907
HBEC1	BSA	yesWash	5.825301092
HBEC1	BSA	yesWash	6.106341032
HBEC1	BSA	yesWash	6.904767872
HBEC1	BSA	yesWash	10.08153144
HBEC1	BSA	yesWash	8.542405198
HBEC1	BSA	yesWash	7.398235311
HBEC1	BSA	yesWash	6.254920671
HBEC1	BSA	yesWash	7.397222241
HBEC1	BSA	yesWash	10.87699132
HBEC1	BSA	yesWash	10.58605566
HBEC1	BSA	yesWash	8.089998877
HBEC1	BSA	yesWash	7.589346487
HBEC1	BSA	yesWash	7.069538587
HBEC1	BSA	yesWash	9.367630686
HBEC1	BSA	yesWash	12.83547867
HBEC1	BSA	yesWash	8.45173899
HBEC1	BSA	yesWash	6.647205161
HBEC1	BSA	yesWash	9.054932742
HBEC1	BSA	yesWash	12.52177407
HBEC1	BSA	yesWash	5.214487236
HBEC1	BSA	yesWash	4.601743381
HBEC1	BSA	yesWash	14.1237397
HBEC1	BSA	yesWash	12.35270347
HBEC1	BSA	yesWash	9.891791025
HBEC1	BSA	yesWash	6.223734016
HBEC1	BSA	yesWash	14.56262391
HBEC1	BSA	yesWash	11.17013761
HBEC1	BSA	yesWash	8.948012153
HBEC1	BSA	yesWash	8.834656601
HBEC1	BSA	yesWash	5.284793924
HBEC1	BSA	yesWash	10.52045281
HBEC1	BSA	yesWash	8.600723073
HBEC1	BSA	yesWash	5.834966623
HBEC1	BSA	yesWash	9.767793957
HBEC1	BSA	yesWash	8.973554945
HBEC1	BSA	yesWash	11.32762135
HBEC1	BSA	yesWash	13.95276412
HBEC1	BSA	yesWash	6.84147262
HBEC1	BSA	yesWash	8.956964113
HBEC1	BSA	yesWash	5.761751244
HBEC1	BSA	yesWash	7.24461285
HBEC1	BSA	yesWash	10.09597712
HBEC1	BSA	yesWash	6.938938752
HBEC1	BSA	yesWash	10.59412538
HBEC1	BSA	yesWash	5.977277819
HBEC1	BSA	yesWash	7.884994806
HBEC1	BSA	yesWash	10.44880959
HBEC1	BSA	yesWash	7.54987553
HBEC1	BSA	yesWash	12.18479931
HBEC1	BSA	yesWash	11.41040637
HBEC1	BSA	yesWash	7.434606154
HBEC1	BSA	yesWash	10.50703139
HBEC1	BSA	yesWash	8.397902739
HBEC1	BSA	yesWash	11.74818557
HBEC1	BSA	yesWash	8.46125178
HBEC1	BSA	yesWash	6.676751588
HBEC1	BSA	yesWash	6.566564567
HBEC1	BSA	yesWash	6.537531968
HBEC1	BSA	yesWash	10.80620008
HBEC1	BSA	yesWash	10.38429552
HBEC1	BSA	yesWash	6.53128897
HBEC1	BSA	yesWash	7.426589905
HBEC1	BSA	yesWash	7.446364825
HBEC1	BSA	yesWash	10.59129592
HBEC1	BSA	yesWash	10.82796764
HBEC1	BSA	yesWash	6.794210193
HBEC1	BSA	yesWash	6.094503741
HBEC1	BSA	yesWash	12.44185285
HBEC1	BSA	yesWash	9.091137842
HBEC1	BSA	yesWash	11.41136941
HBEC1	BSA	yesWash	8.10574296
HBEC1	BSA	yesWash	5.856110071
HBEC1	BSA	yesWash	9.941565535
HBEC1	BSA	yesWash	7.384071065
HBEC1	BSA	yesWash	11.4154045
HBEC1	BSA	yesWash	11.4555142
HBEC1	BSA	yesWash	6.570413503
HBEC1	BSA	yesWash	7.957376244
HBEC1	BSA	yesWash	7.280180659
HBEC1	BSA	yesWash	12.59696449
HBEC1	BSA	yesWash	5.44586397
HBEC1	BSA	yesWash	7.999494047
HBEC1	BSA	yesWash	7.628972319
HBEC1	BSA	yesWash	11.90490552
HBEC1	BSA	yesWash	10.48435229
HBEC1	BSA	yesWash	5.040095747
HBEC1	BSA	yesWash	5.014046983
HBEC1	BSA	yesWash	12.46894048
HBEC1	BSA	yesWash	10.97067593
HBEC1	BSA	yesWash	11.49625207
HBEC1	BSA	yesWash	7.953393422
HBEC1	BSA	yesWash	8.134064129
HBEC1	BSA	yesWash	8.535400638
HBEC1	BSA	yesWash	5.914781553
HBEC1	BSA	yesWash	9.008965916
HBEC1	BSA	yesWash	7.203720991
HBEC1	BSA	yesWash	12.0900777
HBEC1	BSA	yesWash	11.15303074
HBEC1	BSA	yesWash	7.816134821
HBEC1	BSA	yesWash	12.4633964
HBEC1	BSA	yesWash	10.29817328
HBEC1	BSA	yesWash	8.345680096
HBEC1	BSA	yesWash	7.939392916
HBEC1	BSA	yesWash	9.491167955
HBEC1	BSA	yesWash	7.764353842
HBEC1	BSA	yesWash	9.203636428
HBEC1	BSA	yesWash	6.412605868
HBEC1	BSA	yesWash	6.745076788
HBEC1	BSA	yesWash	11.09482151
HBEC1	BSA	yesWash	6.154723853
HBEC1	BSA	yesWash	6.486204207
HBEC1	BSA	yesWash	6.289938597
HBEC1	BSA	yesWash	13.68288172
HBEC1	BSA	yesWash	10.12103944
HBEC1	BSA	yesWash	6.143729404
HBEC1	BSA	yesWash	7.064179138
HBEC1	BSA	yesWash	8.603431611
HBEC1	BSA	yesWash	8.05373329
HBEC1	BSA	yesWash	10.62277896
HBEC1	BSA	yesWash	7.890446142
HBEC1	BSA	yesWash	5.295202523
HBEC1	BSA	yesWash	6.416686099
HBEC1	BSA	yesWash	9.929394841
HBEC1	BSA	yesWash	8.146898978
HBEC1	BSA	yesWash	5.964072099
HBEC1	BSA	yesWash	11.12570023
HBEC1	BSA	yesWash	9.215137044
HBEC1	BSA	yesWash	6.82116263
HBEC1	BSA	yesWash	6.456356809
HBEC1	BSA	yesWash	9.936111252
HBEC1	BSA	yesWash	11.58863481
HBEC1	BSA	yesWash	9.794968095
HBEC1	BSA	yesWash	7.084507139
HBEC1	BSA	yesWash	9.930126153
HBEC1	BSA	yesWash	11.20043578
HBEC1	BSA	yesWash	7.743140083
HBEC1	BSA	yesWash	7.433430254
HBEC1	BSA	yesWash	14.18938213
HBEC1	BSA	yesWash	8.424246426
HBEC1	BSA	yesWash	8.193033117
HBEC1	BSA	yesWash	10.4431667
HBEC1	BSA	yesWash	11.66616331
HBEC1	BSA	yesWash	8.478600762
HBEC1	BSA	yesWash	6.347267034
HBEC1	BSA	yesWash	8.597342621
HBEC1	BSA	yesWash	11.11897204
HBEC1	BSA	yesWash	11.1204612
HBEC1	BSA	yesWash	7.788659974
HBEC1	BSA	yesWash	7.919114305
HBEC1	BSA	yesWash	8.914165368
HBEC1	BSA	yesWash	11.39076198
HBEC1	BSA	yesWash	7.104541746
HBEC1	BSA	yesWash	6.947277745
HBEC1	BSA	yesWash	4.784599922
HBEC1	BSA	yesWash	9.665866065
HBEC1	BSA	yesWash	5.66813739
HBEC1	BSA	yesWash	6.469637651
HBEC1	BSA	yesWash	6.260100486
HBEC1	BSA	yesWash	5.085687696
HBEC1	BSA	yesWash	10.62610875
HBEC1	BSA	yesWash	11.10250193
HBEC1	BSA	yesWash	6.496364328
HBEC1	BSA	yesWash	12.30715641
HBEC1	BSA	yesWash	13.52626806
HBEC1	BSA	yesWash	6.908059249
HBEC1	BSA	yesWash	10.32215972
HBEC1	BSA	yesWash	8.626013369
HBEC1	BSA	yesWash	7.166881372
HBEC1	BSA	yesWash	11.25049388
HBEC1	BSA	yesWash	13.52377676
HBEC1	BSA	yesWash	7.010981797
HBEC1	BSA	yesWash	9.552712656
HBEC1	BSA	yesWash	6.64404414
HBEC1	BSA	yesWash	7.278988485
HBEC1	BSA	yesWash	11.48731638
HBEC1	BSA	yesWash	10.02642316
HBEC1	BSA	yesWash	8.536218818
HBEC1	BSA	yesWash	10.47255059
HBEC1	BSA	yesWash	6.38228949
HBEC1	BSA	yesWash	6.942989885
HBEC1	BSA	yesWash	12.390355
HBEC1	BSA	yesWash	7.684104913
HBEC1	BSA	yesWash	8.841589383
HBEC1	BSA	yesWash	11.11478656
HBEC1	BSA	yesWash	7.2515642
HBEC1	BSA	yesWash	7.119091354
HBEC1	BSA	yesWash	5.575414421
HBEC1	BSA	yesWash	11.56996243
HBEC1	BSA	yesWash	10.01689771
HBEC1	BSA	yesWash	11.42009763
HBEC1	BSA	yesWash	7.925839278
HBEC1	BSA	yesWash	6.416657321
HBEC1	BSA	yesWash	10.20067146
HBEC1	BSA	yesWash	7.263433612
HBEC1	BSA	yesWash	6.224837504
HBEC1	BSA	yesWash	7.320952464
HBEC1	BSA	yesWash	9.820854143
HBEC1	BSA	yesWash	6.838243225
HBEC1	BSA	yesWash	7.004223202
HBEC1	BSA	yesWash	9.700603449
HBEC1	BSA	yesWash	9.717878907
HBEC1	BSA	yesWash	5.892665297
HBEC1	BSA	yesWash	6.521077963
HBEC1	BSA	yesWash	7.893550552
HBEC1	BSA	yesWash	10.50791367
HBEC1	BSA	yesWash	10.66505638
HBEC1	BSA	yesWash	9.734443901
HBEC1	BSA	yesWash	8.361461084
HBEC1	BSA	yesWash	10.69361525
HBEC1	BSA	yesWash	11.51582613
HBEC1	BSA	yesWash	7.989886574
HBEC1	BSA	yesWash	10.07689823
HBEC1	BSA	yesWash	11.74990079
HBEC1	BSA	yesWash	6.361622023
HBEC1	BSA	yesWash	6.147084157
HBEC1	BSA	yesWash	7.910157152
HBEC1	BSA	yesWash	11.68072723
HBEC1	BSA	yesWash	10.13615
HBEC1	BSA	yesWash	8.099185564
HBEC1	BSA	yesWash	9.09208955
HBEC1	BSA	yesWash	9.245938233
HBEC1	BSA	yesWash	11.40951681
HBEC1	BSA	yesWash	10.26098487
HBEC1	BSA	yesWash	6.061615618
HBEC1	BSA	yesWash	8.741733626
HBEC1	BSA	yesWash	10.43755104
HBEC1	BSA	yesWash	6.380605054
HBEC1	BSA	yesWash	11.78653714
HBEC1	BSA	yesWash	6.537542697
HBEC1	BSA	yesWash	9.704148133
HBEC1	BSA	yesWash	10.79109565
HBEC1	BSA	yesWash	5.776884022
HBEC1	BSA	yesWash	13.86248874
HBEC1	BSA	yesWash	10.52546633
HBEC1	BSA	yesWash	11.17955563
HBEC1	BSA	yesWash	6.810764094
HBEC1	BSA	yesWash	8.064009944
HBEC1	BSA	yesWash	8.869780853
HBEC1	BSA	yesWash	11.10127352
HBEC1	BSA	yesWash	9.393945348
HBEC1	BSA	yesWash	7.146894975
HBEC1	BSA	yesWash	8.043931152
HBEC1	BSA	yesWash	6.407518913
HBEC1	BSA	yesWash	8.116272523
HBEC1	BSA	yesWash	8.513736856
HBEC1	BSA	yesWash	9.216607523
HBEC1	BSA	yesWash	9.979722562
HBEC1	BSA	yesWash	8.306205901
HBEC1	BSA	yesWash	10.00581617
HBEC1	BSA	yesWash	10.97050716
HBEC1	BSA	yesWash	6.602656992
HBEC1	BSA	yesWash	5.804556533
HBEC1	BSA	yesWash	7.034324477
HBEC1	BSA	yesWash	12.23929181
HBEC1	BSA	yesWash	10.82643512
HBEC1	BSA	yesWash	5.887254423
HBEC1	BSA	yesWash	6.890625036
HBEC1	BSA	yesWash	9.614225904
HBEC1	BSA	yesWash	5.216362689
HBEC1	BSA	yesWash	6.249107555
HBEC1	BSA	yesWash	6.223508833
HBEC1	BSA	yesWash	8.43472312
HBEC1	BSA	yesWash	8.934360988
HBEC1	BSA	yesWash	5.622646909
HBEC1	BSA	yesWash	6.618838157
HBEC1	BSA	yesWash	10.6845875
HBEC1	BSA	yesWash	6.270174154
HBEC1	BSA	yesWash	5.982449797
HBEC1	BSA	yesWash	6.09360011
HBEC1	BSA	yesWash	6.302749751
HBEC1	BSA	yesWash	11.11291842
HBEC1	BSA	yesWash	5.20573878
HBEC1	BSA	yesWash	6.488973121
HBEC1	BSA	yesWash	6.941937347
HBEC1	BSA	yesWash	7.038909131
HBEC1	BSA	yesWash	9.361410223
HBEC1	BSA	yesWash	10.56722597
HBEC1	BSA	yesWash	7.92048824
HBEC1	BSA	yesWash	7.276007418
HBEC1	BSA	yesWash	7.722775726
HBEC1	BSA	yesWash	10.52258106
HBEC1	BSA	yesWash	10.82211869
HBEC1	BSA	yesWash	10.3492518
HBEC1	BSA	yesWash	6.724007305
HBEC1	BSA	yesWash	8.849517645
HBEC1	BSA	yesWash	9.644798064
HBEC1	BSA	yesWash	9.880355187
HBEC1	BSA	yesWash	6.794017632
HBEC1	BSA	yesWash	6.417220149
HBEC1	BSA	yesWash	8.696290732
HBEC1	BSA	yesWash	9.952567186
HBEC1	BSA	yesWash	5.537095103
HBEC1	BSA	yesWash	7.819938078
HBEC1	BSA	yesWash	9.924041601
HBEC1	BSA	yesWash	8.682111837
HBEC1	BSA	yesWash	8.186364657
HBEC1	BSA	yesWash	5.482847673
HBEC1	BSA	yesWash	8.815189452
HBEC1	BSA	yesWash	11.31637432
HBEC1	BSA	yesWash	7.181277242
HBEC1	BSA	yesWash	5.447611585
HBEC1	BSA	yesWash	5.805382179
HBEC1	BSA	yesWash	10.07025291
HBEC1	BSA	yesWash	12.46214695
HBEC1	BSA	yesWash	6.781268658
HBEC1	BSA	yesWash	7.300075016
HBEC1	BSA	yesWash	15.51640425
HBEC1	BSA	yesWash	5.531389702
HBEC1	BSA	yesWash	6.624345216
HBEC1	BSA	yesWash	7.610673576
HBEC1	BSA	yesWash	13.40865467
HBEC1	BSA	yesWash	6.729632327
HBEC1	BSA	yesWash	8.294891679
HBEC1	BSA	yesWash	12.72483941
HBEC1	BSA	yesWash	10.62041047
HBEC1	BSA	yesWash	4.514518525
HBEC1	BSA	yesWash	5.772208458
HBEC1	BSA	yesWash	10.49289281
HBEC1	BSA	yesWash	9.592010609
HBEC1	BSA	yesWash	5.323755118
HBEC1	BSA	yesWash	10.62117366
HBEC1	BSA	yesWash	6.072994659
HBEC1	BSA	yesWash	10.10312809
HBEC1	BSA	yesWash	10.35160867
HBEC1	BSA	yesWash	6.228663434
HBEC1	BSA	yesWash	6.869771818
HBEC1	BSA	yesWash	6.883091835
HBEC1	BSA	yesWash	7.67642657
HBEC1	BSA	yesWash	11.77521036
HBEC1	BSA	yesWash	9.485965885
HBEC1	BSA	yesWash	6.773695199
HBEC1	BSA	yesWash	6.655172688
HBEC1	BSA	yesWash	8.115254611
HBEC1	BSA	yesWash	7.591292515
HBEC1	BSA	yesWash	10.06624391
HBEC1	BSA	yesWash	12.18536184
HBEC1	BSA	yesWash	5.735909773
HBEC1	BSA	yesWash	5.777754279
HBEC1	BSA	yesWash	8.621137164
HBEC1	BSA	yesWash	7.917135123
HBEC1	BSA	yesWash	10.16161534
HBEC1	BSA	yesWash	4.651746137
HBEC1	BSA	yesWash	7.066696533
HBEC1	BSA	yesWash	11.67036416
HBEC1	BSA	yesWash	8.056762405
HBEC1	BSA	yesWash	10.56305998
HBEC1	BSA	yesWash	6.733796335
HBEC1	BSA	yesWash	6.780049067
HBEC1	BSA	yesWash	6.960322984
HBEC1	BSA	yesWash	10.14187503
HBEC1	BSA	yesWash	6.349232808
HBEC1	BSA	yesWash	7.441599032
HBEC1	BSA	yesWash	6.821752249
HBEC1	BSA	yesWash	6.469590191
HBEC1	BSA	yesWash	7.523408567
HBEC1	BSA	yesWash	8.472381049
HBEC1	BSA	yesWash	6.713598992
HBEC1	BSA	yesWash	5.632579091
HBEC1	BSA	yesWash	7.076798653
HBEC1	BSA	yesWash	10.18615361
HBEC1	BSA	yesWash	11.94312391
HBEC1	BSA	yesWash	5.04882924
HBEC1	BSA	yesWash	5.271875693
HBEC1	BSA	yesWash	11.15936203
HBEC1	BSA	yesWash	10.07149718
HBEC1	BSA	yesWash	8.638148354
HBEC1	BSA	yesWash	5.881541527
HBEC1	BSA	yesWash	6.894859745
HBEC1	BSA	yesWash	11.58127313
HBEC1	BSA	yesWash	7.887187168
HBEC1	BSA	yesWash	3.705266097
HBEC1	BSA	yesWash	6.240133185
HBEC1	BSA	yesWash	7.179056613
HBEC1	BSA	yesWash	13.49322333
HBEC1	BSA	yesWash	11.35767002
HBEC1	BSA	yesWash	7.019602246
HBEC1	BSA	yesWash	12.10350056
HBEC1	BSA	yesWash	12.88819996
HBEC1	BSA	yesWash	6.442568217
HBEC1	BSA	yesWash	13.71524066
HBEC1	BSA	yesWash	7.124239998
HBEC1	BSA	yesWash	7.406687461
HBEC1	BSA	yesWash	10.58096275
HBEC1	BSA	yesWash	5.810275616
HBEC1	BSA	yesWash	5.491907202
HBEC1	BSA	yesWash	6.99993461
HBEC1	BSA	yesWash	7.602188524
HBEC1	BSA	yesWash	10.67402682
HBEC1	BSA	yesWash	5.591358936
HBEC1	BSA	yesWash	6.371040147
HBEC1	BSA	yesWash	8.132938491
HBEC1	BSA	yesWash	8.751035996
HBEC1	BSA	yesWash	11.19795746
HBEC1	BSA	yesWash	5.253587087
HBEC1	BSA	yesWash	6.450776262
HBEC1	BSA	yesWash	7.664460645
HBEC1	BSA	yesWash	9.80797635
HBEC1	BSA	yesWash	6.090663057
HBEC1	BSA	yesWash	7.414808781
HBEC1	BSA	yesWash	7.99583001
HBEC1	BSA	yesWash	7.153764325
HBEC1	BSA	yesWash	9.287574486
HBEC1	BSA	yesWash	8.755155079
HBEC1	BSA	yesWash	8.377203884
HBEC1	BSA	yesWash	8.011276213
HBEC1	BSA	yesWash	11.73046013
HBEC1	BSA	yesWash	6.234723213
HBEC1	BSA	yesWash	9.817947313
HBEC1	BSA	yesWash	11.15319066
HBEC1	BSA	yesWash	9.246985022
HBEC1	BSA	yesWash	8.298835696
HBEC1	BSA	yesWash	7.162927298
HBEC1	BSA	yesWash	10.41350331
HBEC1	BSA	yesWash	12.76856925
HBEC1	BSA	yesWash	5.537220562
HBEC1	BSA	yesWash	8.775933389
HBEC1	BSA	yesWash	9.413613402
HBEC1	BSA	yesWash	10.64953742
HBEC1	BSA	yesWash	5.787389993
HBEC1	BSA	yesWash	5.090645333
HBEC1	BSA	yesWash	6.31851045
HBEC1	BSA	yesWash	6.467608283
HBEC1	BSA	yesWash	11.09656904
HBEC1	BSA	yesWash	5.600913596
HBEC1	BSA	yesWash	5.922070268
HBEC1	BSA	yesWash	7.285613172
HBEC1	BSA	yesWash	10.58322941
HBEC1	BSA	yesWash	9.561792115
HBEC1	BSA	yesWash	5.301850537
HBEC1	BSA	yesWash	7.050478611
HBEC1	BSA	yesWash	7.216481175
HBEC1	BSA	yesWash	13.64256434
HBEC1	BSA	yesWash	10.97839443
HBEC1	BSA	yesWash	5.811821261
HBEC1	BSA	yesWash	6.36755453
HBEC1	BSA	yesWash	8.72343944
HBEC1	BSA	yesWash	7.216050724
HBEC1	BSA	yesWash	12.27635522
HBEC1	BSA	yesWash	6.656884246
HBEC1	BSA	yesWash	6.32598751
HBEC1	BSA	yesWash	10.23641073
HBEC1	BSA	yesWash	11.63489166
HBEC1	BSA	yesWash	7.577352955
HBEC1	BSA	yesWash	6.294055079
HBEC1	BSA	yesWash	11.19223455
HBEC1	BSA	yesWash	6.210589994
HBEC1	BSA	yesWash	7.21118847
HBEC1	BSA	yesWash	6.191789935
HBEC1	BSA	yesWash	6.688391648
HBEC1	BSA	yesWash	9.658975177
HBEC1	BSA	yesWash	6.42312857
HBEC1	BSA	yesWash	13.87860986
HBEC1	BSA	yesWash	6.757533463
HBEC1	BSA	yesWash	9.426782412
HBEC1	BSA	yesWash	8.551420399
HBEC1	BSA	yesWash	7.642743848
HBEC1	BSA	yesWash	5.196327081
HBEC1	BSA	yesWash	7.976520473
HBEC1	BSA	yesWash	10.31024118
HBEC1	BSA	yesWash	8.197588109
HBEC1	BSA	yesWash	5.845712129
HBEC1	BSA	yesWash	6.300513982
HBEC1	BSA	yesWash	10.42808251
HBEC1	BSA	yesWash	9.840508332
HBEC1	BSA	yesWash	6.65084626
HBEC1	BSA	yesWash	7.234392533
HBEC1	BSA	yesWash	6.222303337
HBEC1	BSA	yesWash	10.67692891
HBEC1	BSA	yesWash	12.4966692
HBEC1	BSA	yesWash	6.947556649
HBEC1	BSA	yesWash	6.187675321
HBEC1	BSA	yesWash	11.28565784
HBEC1	BSA	yesWash	8.184463454
HBEC1	BSA	yesWash	6.249821078
HBEC1	BSA	yesWash	8.037049181
