raw_reads	filt_reads	filt_UMI	mapped_reads	pct_mapped_reads	reads_in_gene	pct_reads_in_gene	genes_detected	UMI_in_gene	MT_reads	pct_MT_reads	UMI_in_gene_per_mapped_reads
91497.4.34.42	126155	124602	4971	101176	80.2011970377764	89966	71.3372094310091	1102	2613	17224	13.6289516912807	0.0453161999649306
91497.4.34.43	75976	73998	3359	55426	73.145570156867	50483	66.7118383911414	968	1920	14167	18.6998630254793	0.0591239773716473
91497.4.34.46	168326	164137	7777	125638	74.8041060517779	107925	64.3061140015798	1778	3859	11612	6.9192211667381	0.0534598358175644
91497.4.34.50	101603	100237	3747	78640	77.4276849941494	69176	68.1358992495678	922	2038	7705	7.58952911346265	0.0439924252777177
91497.4.34.51	129177	125504	5091	109121	84.6517185629366	94868	73.5916787920135	1417	2976	6987	5.42315368288785	0.0455083093701703
91497.4.34.53	166067	162787	6000	135601	81.7398406216909	123138	74.2819981352486	1359	3283	14142	8.55507872690664	0.0415048243687142
91497.4.34.54	169092	166069	6024	128323	75.9823130979228	115018	68.1757835701818	1395	3227	11821	7.0221443889017	0.0408542074859453
91497.4.34.55	229290	224718	7631	166479	72.615662701172	152371	66.4887795125657	1659	4220	9331	4.06202921098671	0.0425792046015309
91497.4.34.69	223035	218199	8039	117281	52.6438978452241	102624	46.0955178998571	1712	3707	27821	12.4345617699988	0.0517197431183125
91497.4.34.7	422769	414447	14070	374628	88.7275893342474	321079	76.0937110183858	3080	8415	25926	6.13717590443094	0.0370188380858725
91497.4.35.16	33914	33414	1425	28976	85.5983300726135	25448	75.1977404531397	410	806	6459	19.0192346249887	0.0490863083374533
91497.4.35.25	164557	160082	5819	137410	83.6241840557522	126857	77.2660600491511	1436	3413	20698	12.5946472784735	0.0418379507608594
91497.4.35.37	251644	246820	9686	197187	78.4630765527338	177835	70.8211634551855	1978	5255	19948	7.93320533787754	0.0456829694681729
91497.4.35.38	139859	136937	5580	119276	85.3771015912525	101891	72.9979716949736	1321	2996	10758	7.69891553447186	0.0432813767560424
91497.4.35.61	165668	163277	5864	136482	82.3945903302419	117770	71.0981603929391	1339	3089	2127	1.27186988226187	0.0378473734397677
91497.4.35.69	311392	306747	10136	244512	78.5712975952546	217372	69.8827553118578	2090	5590	40754	13.0882853396419	0.0378577712982227
91497.4.63.0	340970	334508	9953	289259	84.9728174906548	270541	79.5217334959759	2141	6935	105079	30.8459930684241	0.0390996730051093
91497.4.63.12	259985	252503	10109	217398	83.8020690084664	190398	73.4659822123448	3025	6690	33160	12.7399904778659	0.0504992828558577
91497.4.63.14	591395	580142	21903	514888	87.1637016952944	453324	76.7749445496692	4284	12849	51780	8.76396787020463	0.041852169261266
91497.4.63.19	1307526	1290223	37884	1195242	91.5045525094626	1018240	78.0021873039639	6221	23776	136324	10.4413060785764	0.0318992494732473
91497.4.63.20	371564	362711	10847	318426	85.8572817449122	277508	74.8997098496194	2718	6930	4724	1.27444190762634	0.035065029798731
91497.4.63.30	377048	367900	11371	318929	84.7888210387051	285196	75.8783861690695	2678	7950	91668	24.4183040709424	0.0398741269597854
91497.4.63.32	612448	601130	19005	538544	88.0582485705087	491834	80.4710095522114	3466	12183	91343	14.935991153904	0.0369126939941776
91497.4.63.33	260836	254257	8868	215331	82.7987888458596	195986	75.4472268137994	2562	6155	63463	24.3765670955179	0.0461965206322296
91497.4.63.35	2083504	2031170	60475	1793938	86.2577976886216	1488281	71.6123054432004	9800	40240	170865	8.2082842957437	0.0346961205072831
91497.4.63.36	982732	956774	27958	823375	83.9769175304128	735360	75.0731210119374	5636	20192	126592	12.8863709919019	0.0386886521737716
91497.4.63.37	910778	882889	26092	760631	83.7122693132156	684686	75.460167810152	5656	18816	84096	9.25737387373918	0.0388473221028335
91497.4.63.40	1979354	1940519	55994	1759012	88.9693413206321	1492190	75.5297896369324	8623	36067	132051	6.66941424879829	0.0324281513513932
91497.4.63.42	2428626	2369408	67599	2116549	87.3276373510266	1846196	76.2070828024961	10826	48830	228988	9.42365447342978	0.035637387817985
91497.4.63.47	636763	623573	18783	555978	87.4287520134071	468706	73.7552751755057	4275	11721	7137	1.12015439134084	0.0330258699409425
91497.4.63.49	697559	678845	20412	608592	87.379732976602	538071	77.2972070555397	4700	13419	37985	5.4467250767901	0.0352125564938515
91497.4.63.50	1540036	1512775	44416	1392747	90.5260257530799	1182251	76.8751318638423	7019	27520	93384	6.0524833973434	0.0317699569838017
91497.4.63.54	495023	484334	14245	428614	86.7378147675906	386349	78.26737157499	3586	9692	49527	10.0359853078746	0.0359858868498674
91497.4.63.63	661857	647898	19086	564463	85.3788685539579	512409	77.5500581351213	3947	12621	57752	8.75282134745897	0.0355481320359611
91497.4.63.64	2093621	2053456	59067	1864552	89.1836490134174	1606221	76.8793099201361	8746	38571	169558	8.10074019052586	0.0327929515156565
91497.4.63.68	572714	555436	17068	481064	84.2221324223934	431734	75.6918256525671	3935	12172	94206	16.4750796722244	0.04003114973829
91497.4.63.69	1313782	1284101	38010	1145345	87.3195316666739	1018327	77.6869473721858	6771	25698	158194	12.0502149101228	0.0354740990936262
91497.4.64.0	223597	217464	7109	185596	83.2001450256951	167109	75.0022727776013	2002	4967	16852	7.55999763197496	0.0426904772723145
91497.4.64.14	301302	293508	10149	256387	85.2764173263633	234692	78.1176503339208	2699	6735	57782	19.1740045550053	0.0425188657066708
91497.4.64.16	1131021	1104525	36791	993338	87.979480005575	858418	76.0826494804433	6773	23568	118580	10.4786355318487	0.0378283084656719
91497.4.64.19	88539	87213	2738	74334	83.9863124301664	65588	74.1309302288009	757	1685	8739	9.8281088343755	0.0378059970088264
91497.4.64.24	295448	286516	9094	245336	83.1545000361972	215058	72.9611185948255	2476	6140	36188	12.2283969937966	0.0400799317812475
91497.4.64.30	760722	738179	22231	626155	82.4964175377231	556346	73.3823352758866	4691	15433	84624	11.1516925602058	0.0385842019199958
91497.4.64.35	1217822	1190635	34543	1068999	87.9434109626315	940980	77.4796873031859	6227	23217	83394	6.86560049544514	0.0341866285410433
91497.4.64.40	2630675	2566823	84570	2314034	88.1118358948667	1951868	74.4074096699336	11576	54363	129403	4.93474721261022	0.0376857090661134
91497.4.64.41	391437	382745	11809	322207	82.4560108441563	296420	75.9076255225749	2451	7796	102396	26.1652665650957	0.0392157311220724
91497.4.64.43	2765034	2716736	77477	2512824	90.9871547251394	2168782	78.565735867061	10417	50676	145505	5.26382558891606	0.031906127559539
91497.4.64.4	464488	449315	15717	395587	85.3553081355064	356776	77.0629742566383	3539	10031	59527	12.8477032725258	0.0409047362638376
91497.4.64.53	1060980	1036021	31845	903588	85.3406512889863	814198	76.9401754219601	5601	21104	173303	16.3458965544147	0.0371450968990956
91497.4.64.5	1073981	1043620	34977	929996	86.8034483052977	812524	75.9284228760637	6638	22812	69284	6.47670915704683	0.0399685714915625
91497.4.64.60	468325	458163	13716	399396	85.4529215834199	361324	77.3802168336468	3009	9259	91971	19.6829954538019	0.0372982533584643
91497.4.64.63	2312084	2269775	71028	2085838	90.3145253013489	1743688	75.5289186351632	9983	43882	120160	5.19570679888042	0.0341157957455062
91497.4.64.64	455047	443800	13657	392773	86.4657370462177	332703	73.3271069992779	3447	8807	5908	1.29607664602722	0.0353007848265023
91497.4.64.67	1171694	1140027	33685	990485	84.7090434572382	873669	74.794086094058	6668	22766	82198	7.01585365076385	0.0364591785982786
91497.4.64.6	41665	40763	1589	35433	85.1702828630706	31168	74.9994737136728	429	867	4461	10.855298002362	0.0421385340343996
91497.4.65.13	1033300	1004416	33991	883301	85.6578379630793	787331	76.387596240469	5900	20669	131862	12.7949046873381	0.0371454460052853
91497.4.65.14	457215	449306	13570	403667	88.3915784597304	361839	79.3062999493094	2679	8769	80830	17.7471537025168	0.0354322592127594
91497.4.65.19	1051635	1026226	29175	924378	88.0355141753252	826758	78.8037242956891	5869	20646	84797	8.084154241575	0.034964620542131
91497.4.65.22	1855505	1829056	55520	1702045	91.815735342373	1466584	79.1353479564011	8249	34821	129413	6.9824654117122	0.0330912222335152
91497.4.65.27	516239	506802	15415	445710	86.4706952489669	402530	78.1456283512693	3140	9887	75055	14.5612033613375	0.0355236606939342
91497.4.65.31	1181731	1150935	33772	1023581	86.7660825592781	885930	75.1828745152975	6646	23484	115368	9.77329477020991	0.035935116752263
91497.4.65.37	1713703	1664286	54580	1485000	86.8185034979769	1251871	73.2454287083314	9110	34392	100921	5.88164455714815	0.0368310255733667
91497.4.65.42	752548	733887	21054	619843	82.5304706979723	567088	75.5765273746772	4494	15331	107360	14.2771064813267	0.0392319175725849
91497.4.65.46	1109001	1082184	29949	951395	85.994433847746	853437	77.2216959777342	5862	21745	143812	13.0171159991464	0.0361965475959408
91497.4.65.47	451758	441483	13119	378117	83.8739391722856	345102	76.5977778381061	3056	9100	69571	15.4576136045879	0.0384618356539192
91497.4.65.49	622463	610832	17293	530576	85.3505625962006	478215	76.971730470642	3511	11621	113771	18.3001717021708	0.0349279280338254
91497.4.65.59	811736	790986	22189	653158	80.6273223885752	597751	73.8794473183132	4829	16815	114292	14.1126581165747	0.0407110852104601
91497.4.65.60	1299979	1280093	39949	1161949	89.4743744485031	994429	76.5952364048151	6753	24997	143180	10.9936207398242	0.0349531820173429
91497.4.65.64	757417	743510	22715	660829	87.3403982266752	586314	77.5503220092881	4261	14247	60197	7.9646586948562	0.034632389536426
91497.4.65.67	857130	834724	30774	716691	83.781217655671	638336	74.7046733098968	5962	19124	62515	7.30376834382835	0.0437035546745106
91497.4.66.12	1383576	1347316	42044	1197606	86.716754510096	1049126	76.0275979448837	7141	27579	178160	12.8708163086082	0.036770298322673
91497.4.66.13	2761171	2712040	88715	2475164	89.7466228702823	2159950	78.3665069790794	11193	56256	191622	6.94606808022666	0.0373443851561583
91497.4.66.14	785367	770775	23720	699341	89.1594648012878	627274	80.0407669275224	4342	15129	80418	10.2495496103427	0.0346244088186706
91497.4.66.16	1362656	1332180	39285	1206242	88.6676658162974	1069820	78.6968147443782	6913	26198	114322	8.4085519405535	0.034482818050514
91497.4.66.19	674364	659685	23067	565968	84.0887845702685	523041	77.7616677204933	4535	15599	249361	37.0150599298337	0.0452672570532838
91497.4.66.24	444501	432154	13066	373111	84.0833550908731	329852	74.4173869655623	3237	8998	41017	9.24886477779435	0.0379438064410347
91497.4.66.28	1167641	1145095	33338	1048399	89.9080177884931	914158	78.4653928120321	5929	21675	72958	6.24789125340309	0.0325025366264506
91497.4.66.34	1204891	1169233	38246	1008755	83.8973551044224	912471	75.9569767092017	6863	25699	199769	16.5973764829074	0.0399003174551197
91497.4.66.46	2359458	2321951	71189	2130517	90.420474103049	1822481	77.4008283589743	9623	45505	206670	8.7880220178074	0.0346574516280447
91497.4.66.50	857681	839885	24035	735240	85.8574058673431	651653	76.1559326658969	4627	16162	162179	18.9579444430761	0.0346399527684238
91497.4.66.54	743921	729122	21136	638080	85.9000857102662	580206	78.1561580955461	3987	13866	127190	17.1325627100278	0.0348562426832588
91497.4.66.56	1658456	1622808	52932	1462930	88.3500450981928	1259323	76.097011663792	8927	34412	193252	11.6546398259233	0.0376941143139515
91497.4.66.59	680932	668334	27295	566875	83.385952127214	489070	71.9782715630965	5678	16507	127153	18.6457886364805	0.0487060185705159
91497.4.66.60	1341952	1314401	40960	1206477	90.0256081811209	1074810	80.2437355090658	6671	26479	111765	8.34598205232135	0.0354519521760736
91497.4.66.65	1695320	1657811	48125	1459953	86.2658918337806	1324300	78.3045344158382	7587	33546	274834	16.2409504900608	0.0368535078790589
91497.4.66.67	1173374	1138543	37318	981181	83.8016755380405	866957	74.1409257111949	6683	23878	118165	10.0924831986935	0.0381059654498798
91497.4.66.9	978637	945422	29870	817959	83.7845150783703	724610	74.3260786938416	6258	20128	76183	7.80154228414476	0.0382187078696616
91497.4.67.13	598892	585813	20432	525687	87.9116994698912	460354	77.0344538897578	4467	12982	70084	11.7163233624747	0.0407498880345248
91497.4.67.20	963551	945449	28818	860274	89.4197708994031	762191	79.2788323992289	5403	18676	83799	8.72094993836741	0.0351211809002711
91497.4.67.28	616149	603076	17891	536444	87.204035645224	482580	78.5096220540935	3666	11677	70721	11.4977929305857	0.0348801376451888
91497.4.67.29	3884903	3802785	105864	3472195	89.5259335051868	2925581	75.4923573691552	12626	71609	400829	10.3387270823343	0.0321085077803796
91497.4.67.30	955780	923900	29824	796915	83.6243848549905	724087	76.0574758975803	6098	20998	183511	19.2332554198906	0.0414726971040817
91497.4.67.32	1642504	1589637	47168	1377838	84.0846370651474	1240301	75.7741572535321	8484	33793	151069	9.20682330612673	0.0381727415141732
91497.4.67.39	914014	889536	26318	764501	83.8533825062707	689857	75.7634141080784	5369	18627	106495	11.6829343508707	0.0386211119718701
91497.4.67.40	1978445	1938079	59416	1766558	89.4048682798299	1523208	77.1306840040724	8539	37125	173274	8.76475302168464	0.033427967683787
91497.4.67.44	2349447	2315763	70081	2146387	91.4505084614628	1833580	78.1468793067658	9731	43821	99609	4.23717462787291	0.0330418688196113
91497.4.67.47	1317104	1292929	39223	1170609	88.9969375109969	1016602	77.3237311046341	6262	24601	148151	11.2705235904668	0.0339341133260558
91497.4.67.53	744059	725660	27714	595057	80.0937747814158	536302	72.2641678730703	5379	16300	87778	11.7889175765804	0.0439677663509933
91497.4.67.56	514472	502969	15023	414498	80.7200414533107	378518	73.7662555615675	3171	9888	80959	15.755815518521	0.0381838881331813
91497.4.67.59	1509881	1462018	58412	1228500	81.5563806677403	1075652	71.4863947637289	8766	33691	243573	16.1478399658255	0.0435771428169581
91497.4.67.5	1040986	1010377	32386	876337	84.3469502096197	785735	75.7098434574184	6100	20907	135051	12.9915666160956	0.0378876903635399
91497.4.67.64	415120	405757	12665	350128	84.4659954284473	303736	73.3399333600901	3067	8078	3171	0.767179509243897	0.0367676058789917
91497.4.67.71	1214393	1186219	33622	1037060	85.5398032796262	942155	77.7924716112455	6228	24086	192454	15.8426622939446	0.0368562684320967
91497.4.68.10	839542	817167	24385	707857	84.4802613755449	645956	77.1774161009733	5046	17371	106530	12.7184455720246	0.039030408392713
91497.4.68.14	1230426	1185335	42416	1020689	83.1986169108041	916085	74.7761798873238	7213	26381	93676	7.63311731076241	0.0408371863460012
91497.4.68.18	3968363	3857376	121398	3429194	86.5829612259519	2984832	75.4324544000698	13323	78863	409755	10.3335503443508	0.0363449472920446
91497.4.68.24	441483	431996	12479	369602	83.827695775485	317162	71.9790376919136	3138	8228	4861	1.10700015446601	0.0348247842049305
91497.4.68.26	622592	603830	17641	511047	82.2896866220577	455072	73.3513611954248	4461	12942	48269	7.77733127464417	0.0393188289202722
91497.4.68.43	697520	680598	19810	604233	86.7623359409749	545924	78.463262224551	4259	13470	81662	11.7227313247884	0.0353642214129285
91497.4.68.46	1003875	973265	31055	854039	85.2476808782541	750411	74.9716233737785	6073	20295	138147	13.7901976589985	0.037671488743931
91497.4.68.47	1548550	1498718	52390	1302486	84.3043552267594	1154141	74.784292710498	8378	33925	239609	15.4965346081351	0.0411795952439525
91497.4.68.48	794472	781237	30821	677274	85.3661866114118	572361	72.1883515016115	6390	18678	114814	14.420443170823	0.0460224008334191
91497.4.68.50	1135901	1120684	31964	1020355	89.8908828750654	863155	76.0632486097625	5251	19942	109342	9.63279995166722	0.0309586031224367
91497.4.68.51	458852	448397	13575	367935	80.3505584925797	336203	73.5002840591999	3130	9334	90564	19.7320226171117	0.0402554754802405
91497.4.68.53	646915	632956	18752	545027	84.3795427353501	486023	75.289725356005	3689	12057	98809	15.3083574767972	0.0350000782547233
91497.4.68.56	467790	455620	13321	385733	82.6203709719942	350800	75.2036894629335	3157	9278	79342	16.9384876855001	0.0380606899242434
91497.4.68.59	1684031	1642860	56031	1416887	84.2845087584082	1234715	73.5414121840735	8885	34925	134242	7.99071975625452	0.0392626002062206
91497.4.68.61	432691	421862	13149	355161	82.2698530482287	318224	73.78244174511	2990	8927	67734	15.6797740779423	0.040362959985609
91497.4.68.62	448753	439469	13673	376204	83.9745165952172	329157	73.5428354550608	3054	8784	50680	11.3090217101211	0.0374638698921364
91497.4.68.64	1822655	1784777	65227	1571825	86.3716709864078	1391224	76.5074841486888	8932	39319	187300	10.2917780304468	0.0414947899443775
91497.4.68.8	304884	296494	10825	249753	82.1285918134111	227317	74.8004552888722	2719	7052	55851	18.3718405891208	0.0460216615965943
91497.4.69.11	1016098	997944	29016	889908	87.6778643372053	794901	78.3472777383023	5485	19178	92021	9.06336251502421	0.034256172279975
91497.4.69.12	626709	608867	22907	522519	83.5720345040688	471033	75.4026050716474	4818	14528	117134	18.7039110571381	0.0459091262328993
91497.4.69.13	4987539	4870826	136637	4459580	89.5552213679106	3839647	77.1554083332805	14455	93924	262835	5.27317955101652	0.0331386806926173
91497.4.69.15	584088	570895	17175	498030	85.4127956365978	452189	77.602893128007	3501	11389	95824	16.4171255855034	0.0367380004953031
91497.4.69.19	3691108	3620855	119349	3258514	88.4039013376721	2805612	76.1522043078829	12887	77092	372784	10.0783974628353	0.0384160170916187
