gene	module	cor
GATA2-AS1	grey	0.536211286531921
GATA3	grey	0.595570344304626
GATA6	grey	0.509858733021732
GATAD1	grey	-0.405148976295284
GATAD2A	black	0.7638238045555
GATAD2B	grey	0.298716831104563
GATB	grey	-0.157768334582329
GATC	grey	0.345928604773788
GATM	turquoise	0.441607810973377
GATS	turquoise	0.700123090640174
GATSL2	grey	0.111600113960916
GATSL3	brown	0.471417254202583
GBA	grey	0.353948970913461
GBA2	mediumpurple3	0.866689395120725
GBAP1	grey	0.108196203980663
GBAS	turquoise	0.592778694906953
GBAT2	grey	0.222447799325763
GBE1	turquoise	0.487963901406183
GBF1	lightcyan	0.567944287423839
GBGT1	grey	0.670192787786029
GBP1	greenyellow	0.887343058285253
GBP1P1	greenyellow	0.871354143891766
GBP2	greenyellow	0.922048756761933
GBP3	grey	0.149338397625333
GBP4	greenyellow	0.938541420302611
GBP5	midnightblue	0.884544224847185
GBP6	turquoise	0.590087164067841
GBP7	greenyellow	0.807872011485167
GCA	grey	0.68464936600158
GCAT	turquoise	0.528945171578615
GCC1	salmon	0.79841922065215
GCC2	turquoise	0.484348391491205
GCDH	grey	-0.354043524614219
GCFC2	turquoise	0.507650893280879
GCGR	grey	0.266379300672793
GCH1	greenyellow	0.808249809207138
GCHFR	purple	0.715868441361065
GCLC	turquoise	0.417964959372917
GCLM	turquoise	0.473367455813652
GCM1	grey	0.523712309868254
GCN1	grey	0.289114619047077
GCNT1	grey	0.345581885223828
GCNT2	grey	0.318700803923344
GCNT3	orange	0.862423360486658
GCNT4	grey	-0.0291914348735012
GCOM1	magenta	0.47987040232432
GCSAM	turquoise	0.483879795660823
GCSAML	grey	0.058448279364396
GCSH	grey	-0.29179814586873
GCSHP3	turquoise	0.613338370657226
GDA	grey	0.353719322798866
GDAP1	turquoise	0.663254642707431
GDAP2	grey	0.479192224954287
GDE1	brown	0.585555097038546
GDF11	grey	0.25734768630424
GDF15	black	0.708935387800112
GDF5	turquoise	0.480007889966865
GDF9	turquoise	0.66543062234468
GDI1	turquoise	0.607347436359178
GDI2	grey	0.541333833925544
GDNF	skyblue	0.85534872597757
GDNF-AS1	grey	-0.282646832047135
GDPD1	grey	-0.16716039350093
GDPD2	turquoise	0.298665787663224
GDPD3	grey	0.474275077425283
GDPD5	darkorange	0.707334114220892
GDPGP1	grey	0.00365229053616755
GEM	grey	0.219105484442495
GEMIN2	grey	-0.193282079993247
GEMIN4	brown	0.757307722945792
GEMIN5	grey	-0.180014640543201
GEMIN6	turquoise	0.545742574634369
GEMIN7	grey	0.221276889140275
GEMIN8	turquoise	0.271276146440381
GEMIN8P4	grey	0.089143239148987
GEN1	grey	0.213288668497167
GET4	grey	0.213724999796306
GFER	grey	-0.2807666170079
GFI1	midnightblue	0.92640054059059
GFI1B	skyblue	0.846192986738125
GFM1	grey	-0.13765601607042
GFM2	turquoise	0.849163892649733
GFOD1	grey	0.0582047680803914
GFOD2	turquoise	0.808810251368355
GFPT1	pink	0.647436938411711
GFPT2	grey	0.154045440590981
GFRA1	red	0.852789826968155
GFRA2	grey	0.264782365271486
GFRA3	skyblue	0.876809909709913
GGA1	turquoise	0.601476069865739
GGA2	grey	-0.0910831190992392
GGA3	sienna3	0.753571279864708
GGACT	grey	-0.0763138088644382
GGCT	grey	-0.139700469814921
GGCX	grey	0.468407883237092
GGH	grey	-0.0316576963453783
GGNBP2	grey	0.00842047860719609
GGPS1	grey	-0.241876037783487
GGT1	grey	0.342502540326264
GGT3P	grey	-0.0492821001573797
GGT5	grey	0.511285429979732
GGT6	magenta	0.542602449569157
GGT7	grey	-0.229375187726465
GGTA1P	grey	0.350779884491717
GGTLC1	grey	0.208091366076872
GHDC	brown	0.456544962538567
GHET1	grey	-0.140133825944303
GHITM	grey	0.294016728338512
GHR	turquoise	0.476803627857862
GHRL	grey	0.287812969474807
GHRLOS	grey	0.149215219488623
GID4	grey	0.216449562793348
GID8	grey	-0.373200281465748
GIGYF1	green	0.806982875483585
GIGYF2	lightcyan	0.655503849067551
GIMAP1	midnightblue	0.948150752500193
GIMAP2	grey	0.618547580166486
GIMAP4	midnightblue	0.894158700432178
GIMAP5	grey	0.70426221445436
GIMAP6	midnightblue	0.96235791392971
GIMAP7	midnightblue	0.953069094461127
GIMAP8	midnightblue	0.927969401835371
GIN1	steelblue	0.762884018866266
GINM1	brown	0.430487652059704
GINS1	grey	0.263252217253047
GINS2	grey	0.0784881440966898
GINS3	grey	0.122114884256096
GINS4	darkgrey	0.806791135038353
GIPC1	lightsteelblue1	0.875322591784903
GIPC2	turquoise	0.883901989894313
GIPR	white	0.930428093867937
GIT1	brown	0.786079473428549
GIT2	grey	0.664353561487871
GJA1	red	0.623641257118363
GJA3	grey	0.100421712037201
GJA4	turquoise	0.460582807938144
GJB1	grey	-0.626505427172648
GJB2	grey	0.650093345301894
GJB3	salmon	0.795858283392896
GJB4	grey	0.0454486315440623
GJB5	grey	0.1100230611908
GJB6	grey	0.043425281576789
GJB7	turquoise	0.714646154702213
GJC1	grey	0.116945704095082
GJC2	red	0.74883564141596
GJC3	grey	0.163113020952257
GJD3	greenyellow	0.823296633710803
GK	grey	0.561228669019718
GK3P	grey	0.561855864725173
GK5	yellow	0.575126285400632
GKAP1	turquoise	0.443952315681476
GLA	grey	0.51347419463957
GLB1	blue	0.591713460472062
GLB1L	turquoise	0.908755067877888
GLB1L2	turquoise	0.894298259147113
GLB1L3	grey	-0.135547826571607
GLCCI1	grey	-0.208841752611004
GLCE	pink	0.73657081975861
GLDC	grey	0.551457106827591
GLDN	darkorange	0.723029528500773
GLE1	turquoise	0.321238690340525
GLG1	brown	0.607675010966963
GLI2	grey	-0.50660850193885
GLI3	red	0.760538437848856
GLI4	turquoise	0.41283203616753
GLIDR	turquoise	0.431601470227663
GLIPR1	grey	0.779212223235604
GLIPR1L2	turquoise	0.682282383982449
GLIPR2	grey	-0.00501786915541247
GLIS2	grey	-0.0330655820026833
GLIS2-AS1	turquoise	0.310410820160114
GLIS3	turquoise	0.728807797246459
GLIS3-AS1	turquoise	0.678016334032031
GLMN	grey	0.0700055244722215
GLMP	blue	0.726102032769415
GLO1	grey	-0.362735651236376
GLOD4	brown	0.498519342064854
GLOD5	turquoise	0.408945227303082
GLRB	turquoise	0.636331428141548
GLRX	paleturquoise	0.85089475006894
GLRX2	pink	0.756574137994556
GLRX3	orange	0.840063330339344
GLRX5	brown	0.599779515680304
GLS	grey	0.544238691191351
GLS2	turquoise	0.585384515791509
GLT1D1	grey60	0.953175919509578
GLT8D1	turquoise	0.779767304642581
GLT8D2	turquoise	0.457033365873296
GLTP	lightgreen	0.813641484106921
GLTPD2	grey	0.405050626041906
GLTSCR1	grey	0.387567168851782
GLTSCR1L	lightcyan	0.530475804347152
GLTSCR2	cyan	0.779096637271389
GLUD1	grey	-0.0756310583917924
GLUD1P3	green	0.743729397112152
GLUD1P7	turquoise	0.449194925058561
GLUD2	grey	-0.0586532566491382
GLUL	grey	0.513575789846791
GLYATL1	grey	0.0963826638494707
GLYATL2	grey	0.332679316055947
GLYCTK	grey	0.195286370830418
GLYR1	turquoise	0.365824905683971
GM2A	grey	0.497672542263006
GMCL1	turquoise	0.409826854413327
GMCL1P1	grey	-0.174529400059724
GMDS	lightgreen	0.829843938529399
GMDS-AS1	turquoise	0.640211182798198
GMEB1	grey	0.679399775316687
GMEB2	magenta	0.666167873960509
GMFB	yellowgreen	0.928179888344561
GMFG	skyblue3	0.966122314860478
GMIP	grey	0.900283981609255
GMNC	grey	0.314093158653728
GMNN	grey	-0.0136997324854041
GMPPA	orange	0.85517626491341
GMPPB	grey	0.129278927101537
GMPR	grey	-0.0798080127747589
GMPR2	turquoise	0.686225633759466
GMPS	grey	0.477383452400467
GNA11	turquoise	0.724027699003531
GNA12	magenta	0.739238248925616
GNA13	grey	0.814486912106519
GNA14	turquoise	0.775161018024321
GNA15	paleturquoise	0.862727873958934
GNAI1	grey	0.089839395238288
GNAI2	grey	0.463035055360622
GNAI3	lightyellow	0.898667692169158
GNAL	turquoise	0.436112912399237
GNAO1	grey	0.404387310441536
GNAQ	pink	0.652398676184148
GNAS	turquoise	0.385965917342441
GNAZ	grey	0.152588401033046
GNB1	grey	0.504380954102522
GNB1L	grey	0.304178588992921
GNB2	blue	0.745389016029742
GNB2L1	cyan	0.885875510716843
GNB3	grey	-0.418480233942496
GNB4	grey	0.466303670649486
GNB5	grey	0.0674948577984138
GNE	lightgreen	0.856621902610997
GNG10	grey	0.579448515329478
GNG11	turquoise	0.449584674390262
GNG12	grey	-0.0397517021777136
GNG12-AS1	turquoise	0.567192778046148
GNG13	grey	-0.234152542738012
GNG2	grey	0.827249049706591
GNG3	turquoise	0.402123389013782
GNG4	grey	-0.326025761958907
GNG5	lightyellow	0.810498909583092
GNG7	grey	0.0785517129080096
GNGT1	turquoise	0.442279489133179
GNGT2	grey	0.679632945171695
GNL1	grey	-0.229305582930729
GNL2	grey	0.318015931452144
GNL3	grey	0.469838913486187
GNL3L	grey	0.0579828060032941
GNLY	grey	0.56786079159317
GNMT	turquoise	0.660500525749047
GNPAT	turquoise	0.716213654854819
GNPDA1	grey	0.575995021820575
GNPDA2	turquoise	0.393438337313225
GNPNAT1	grey	0.203271242368169
GNPTAB	grey	0.236324281145891
GNPTG	grey	-0.227785350822228
GNRH1	green	0.730916913667937
GNRHR2	grey	-0.538366269086505
GNS	yellow	0.637632671247643
GOLGA1	grey	0.0124798663315699
GOLGA2	grey	0.0387054680032965
GOLGA2P10	turquoise	0.255644687721357
GOLGA2P5	green	0.767237275718056
GOLGA2P7	turquoise	0.419648513118883
GOLGA3	grey	0.494185293235353
GOLGA4	pink	0.779334743723507
GOLGA5	grey	0.292675649085108
GOLGA6L10	grey	-0.17097993170361
GOLGA6L5P	grey	-0.133493398201904
GOLGA6L9	green	0.828353396724872
GOLGA7	pink	0.749181820857548
GOLGA7B	grey	0.115164295533092
GOLGA8A	green	0.962461465833006
GOLGA8B	green	0.87900061905252
GOLGA8CP	grey	0.00977892676733968
GOLGA8J	turquoise	0.41677343554514
GOLGA8M	turquoise	0.525173489739047
GOLGA8N	green	0.716351546263735
GOLGA8R	grey	-0.235009629541736
GOLGB1	lightcyan	0.674340274681736
GOLIM4	grey	-0.0688004699499542
GOLM1	grey	0.65172374187859
GOLPH3	grey	0.356503861135843
GOLPH3L	turquoise	0.658201222949101
GOLT1A	yellow	0.669576772180968
GOLT1B	violet	0.904388850136489
GON4L	grey	0.150105810572008
GOPC	darkturquoise	0.825848548447287
GORAB	darkgreen	0.830644999891083
GORASP1	grey	0.0995648764988671
GORASP2	lightgreen	0.846576613245537
GOSR1	grey	0.260712588725373
GOSR2	grey	0.332686209611717
GOT1	grey	0.317829238449716
GOT2	magenta	0.507350235423776
GP5	turquoise	0.659462295545395
GP6	turquoise	0.689861553638902
GP9	turquoise	0.720745081136266
GPA33	grey	0.391553033875902
GPAA1	blue	0.701614364249033
GPALPP1	grey	-0.148038613259207
GPAM	grey	-0.402359244235609
GPANK1	grey	-0.352137553693196
GPAT2	grey	0.228839131578658
GPAT3	grey	0.195955532362523
GPAT4	grey	0.61533622532504
GPATCH1	grey	-0.0910821556610593
GPATCH11	grey	-0.332478278672881
GPATCH2	grey	-0.0822093509003572
GPATCH2L	grey	-0.00122791399735911
GPATCH3	black	0.724243907120676
GPATCH4	yellow	0.336327889363541
GPATCH8	grey	0.309389814577236
GPBAR1	grey	0.688353692627164
GPBP1	grey	0.141889151851412
GPBP1L1	grey	0.1752537405364
GPC1	grey	-0.157079579448884
GPC2	grey	-0.0969101554538743
GPC3	grey	-0.233746426970204
GPC4	turquoise	0.432069701589881
GPCPD1	sienna3	0.803479860693142
GPD1	grey	-0.139619985607415
GPD1L	grey	-0.185906537189867
GPD2	lightyellow	0.898168985445663
GPER1	grey	0.0760347647758444
GPHN	grey	0.184182566017509
GPI	blue	0.621674744552087
GPKOW	blue	0.647074381609886
GPLD1	turquoise	0.308618997143824
GPM6A	red	0.599820532459227
GPM6B	turquoise	0.74749262741111
GPN1	grey	-0.00104917045864145
GPN2	grey	0.37543502033409
GPN3	grey	0.0480311944123707
GPNMB	grey	0.322996328105095
GPR107	magenta	0.601854469697829
GPR108	darkred	0.721984698697102
GPR132	skyblue3	0.925961966781799
GPR135	turquoise	0.842397956420941
GPR137	turquoise	0.385478496764522
GPR137B	grey	0.593722421725256
GPR137C	grey	-0.0729987466054625
GPR141	grey	0.779727811273561
GPR143	grey	0.36592854783627
GPR146	grey	-0.489027135139733
GPR153	lightgreen	0.800168015033726
GPR155	turquoise	0.5152960904729
GPR156	turquoise	0.663775653530016
GPR157	black	0.67809278734335
GPR160	grey	-0.103282700265005
GPR161	red	0.619713241664301
GPR162	turquoise	0.852102985950053
GPR171	grey	0.631150948100873
GPR173	turquoise	0.612252839197185
GPR174	grey	0.567433881286529
GPR176	grey	-0.440944495206028
GPR18	midnightblue	0.928308352986051
GPR180	darkgreen	0.750961093186186
GPR183	grey	0.756394729985001
GPR19	grey	0.329795256449096
GPR25	midnightblue	0.868622425290943
GPR27	grey	0.221078489267166
GPR34	grey	0.591568903592392
GPR35	grey	0.451063961117329
GPR37	grey	0.609553484677571
GPR37L1	turquoise	0.255978467500808
GPR39	grey	0.0338838363527341
GPR55	grey	0.42240718684211
GPR62	grey	-0.345069046638208
GPR63	grey	-0.172729978889287
GPR65	grey60	0.921407593621883
GPR68	midnightblue	0.903396789884607
GPR75	turquoise	0.736079949788768
GPR82	grey	0.667500437399094
GPR83	darkgrey	0.804008269867083
GPR84	grey	0.813617447719264
GPR85	grey	0.138730940381455
GPR87	grey	0.445921406368367
GPR89A	grey	0.0223089581070763
GPR89B	grey	-0.0598014101653977
GPRASP1	turquoise	0.727678402897594
GPRASP2	grey	-0.367625787492304
GPRC5A	darkmagenta	0.9151290167185
GPRC5B	magenta	0.683963912513044
GPRC5C	blue	0.54999842759554
GPRC5D	grey	-0.045551956523869
GPRIN1	grey	0.438115839259102
GPRIN2	yellow	0.605179633327857
GPRIN3	midnightblue	0.902893410724444
GPS1	tan	0.760538069583523
GPS2	grey	0.296195090673309
GPSM1	grey	0.501786223518657
GPSM2	turquoise	0.599033608611741
GPSM3	grey	0.701928326691294
GPT	yellow	0.563803513394643
GPT2	grey	0.531556334008186
GPX1	blue	0.702869503071006
GPX2	grey	0.279675355197486
GPX3	turquoise	0.629946365964133
GPX4	turquoise	0.564723147025483
GPX6	red	0.6636339497062
GPX7	grey	-0.235230987256835
GPX8	grey	-0.400905282527102
GRAMD1A	yellow	0.291732419916182
GRAMD1B	grey	0.691265792562941
GRAMD1C	turquoise	0.709019921452698
GRAMD2	turquoise	0.708569579656218
GRAMD3	grey	0.490986425956102
GRAMD4	grey	0.149911790268425
GRAP	grey	0.580507735667921
GRAP2	grey	0.578093821814646
GRASP	grey	0.561857028084742
GRB10	grey	-0.414169590833162
GRB2	grey	0.860582772977882
GRB7	grey	0.520043174581007
GREB1	grey	-0.0210338382785607
GRHL1	grey	0.119548417570835
GRHL2	turquoise	0.445376381766228
GRHL3	salmon	0.846158892456837
GRHPR	grey	-0.233534436616195
GRID1	red	0.731512007364578
GRID2IP	turquoise	0.344225113923346
GRIK1-AS1	grey	-0.196179151803116
GRIK2	turquoise	0.686942350286261
GRIK4	grey	0.416950872397883
GRIK5	grey	-0.11913926161125
GRIN1	grey	-0.111832711575288
GRIN2D	grey	0.592375760149048
GRIN3A	greenyellow	0.874454442477766
GRIN3B	turquoise	0.797701971491903
GRINA	grey	0.594677648108197
GRIP1	grey	0.40085842112776
GRIP2	grey	0.68714252003583
GRIPAP1	grey	0.448028247328321
GRK4	grey	-0.423385121902354
GRK5	grey	0.500250392066646
GRK6	salmon	0.895680270338703
GRK7	turquoise	0.525783421039703
GRM1	turquoise	0.413645271187289
GRM2	grey	-0.0945613178714164
GRM4	turquoise	0.361249888568456
GRM5	turquoise	0.618458268985462
GRM7	turquoise	0.909187165397174
GRM7-AS1	skyblue	0.885137743504956
GRN	black	0.802675023396692
GRPEL1	grey	0.356902265046793
GRPEL2	grey	0.299236537314275
GRSF1	grey	0.216303230241232
GRTP1	grey	-0.163343819758475
GRWD1	grey	0.433989137979692
GS1-124K5.11	grey	-0.102312440378559
GS1-259H13.2	grey	-0.327393964916175
GS1-594A7.3	turquoise	0.428663531931785
GSAP	darkgreen	0.773596307758804
GSDMA	grey	0.298105282610266
GSDMB	grey	0.453580881214877
GSDMC	grey	0.590268561431986
GSDMD	grey	0.34451701785297
GSE1	grey	0.176933944640929
GSG1L	orangered4	0.782663669104699
GSG2	grey	0.425524434524436
GSK3A	black	0.79521243442116
GSK3B	grey	0.152364402608667
GSKIP	grey	0.606279026803598
GSN	skyblue	0.934592966933765
GSN-AS1	grey	0.181986743817925
GSPT1	grey	0.48700006450434
GSPT2	grey	-0.106795237931952
GSR	grey	0.139768394670924
GSS	blue	0.597126881511407
GSTA1	turquoise	0.789045484515428
GSTA2	turquoise	0.826620922204828
GSTA3	turquoise	0.728416521582011
GSTA4	yellow	0.790453207820437
GSTA5	grey	-0.278641825805636
GSTA7P	turquoise	0.728467556292218
GSTCD	grey	-0.0986399716376158
GSTK1	blue	0.62072144807976
GSTM1	grey	-0.0131877051149737
GSTM2	turquoise	0.693820654777629
GSTM2P1	grey	-0.281129016706619
GSTM3	grey	-0.151973886667621
GSTM4	brown	0.598646313276837
GSTM5	grey	-0.252872492380483
GSTO1	grey	0.427921120981491
GSTO2	turquoise	0.35529805097217
GSTP1	purple	0.669122211226781
GSTZ1	grey	-0.207487354430325
GTDC1	grey	0.504862778055161
GTF2A1	yellowgreen	0.812056973298022
GTF2A2	pink	0.648196653896392
GTF2B	lightyellow	0.707696924811813
GTF2E1	grey	0.511183395628999
GTF2E2	grey	0.56105926791542
GTF2F1	grey	0.227515344930434
GTF2F2	grey	0.499439312467565
GTF2H1	grey	-0.00683847026336947
GTF2H2	grey	0.0607621222425683
GTF2H2B	turquoise	0.308462230767454
GTF2H2C	grey	-0.0944344276035626
GTF2H2C_2	grey	0.0402252704901004
GTF2H3	turquoise	0.469885232872158
GTF2H4	grey	0.0982438311578854
GTF2H5	turquoise	0.714288869955438
GTF2I	grey	-0.125327613562941
GTF2IP1	turquoise	0.305359747583472
GTF2IP20	green	0.845908759786193
GTF2IRD1	brown	0.474476070013793
GTF2IRD1P1	turquoise	0.373920559726534
GTF2IRD2	turquoise	0.64281210840609
GTF2IRD2B	turquoise	0.598475970774594
GTF3A	tan	0.719957325455908
GTF3C1	turquoise	0.366326242884766
GTF3C2	brown	0.668153480432921
GTF3C3	turquoise	0.638632211504403
GTF3C4	brown	0.513688115908141
GTF3C5	grey	0.0959273066051973
GTF3C6	grey	0.480141489013048
GTPBP1	grey	0.549937791996035
GTPBP10	royalblue	0.691854565809817
GTPBP2	grey	0.80736504280605
GTPBP3	grey	-0.0694491138433823
GTPBP4	grey	0.432480469492551
GTPBP6	grey	-0.249571135669207
GTPBP8	grey	0.404937216705324
GTSE1	saddlebrown	0.936734146935652
GTSE1-AS1	turquoise	0.443211172264004
GUCA1A	turquoise	0.438292236107992
GUCA1B	grey	-0.153005910808385
GUCD1	grey	0.603681779582358
GUCY1A2	turquoise	0.40986008405281
GUCY1A3	grey	-0.0966349357313872
GUCY1B2	grey	-0.16074367932609
GUCY1B3	grey	0.00654758796777217
GUCY2D	grey	-0.269670357870435
GUCY2F	turquoise	0.71212421834229
GUF1	turquoise	0.445771049273172
GUK1	purple	0.803858717307351
GULP1	grey	0.266161683626258
GUSB	blue	0.639507985644073
GUSBP1	grey	0.0846316182872733
GUSBP11	green	0.955313758135557
GUSBP2	grey	-0.130964213617754
GUSBP3	grey	-0.020239047767888
GUSBP4	grey	-0.102298200514419
GUSBP5	brown	0.493050798961124
GUSBP9	grey	-0.0550031524101752
GVINP1	midnightblue	0.910007483923852
GXYLT1	grey	0.366706275856913
GXYLT2	turquoise	0.502120599676772
GYG1	black	0.669049521516818
GYG2	turquoise	0.455892007464911
GYG2P1	grey	-0.0788949153731613
GYLTL1B	grey	-0.290932500113848
GYPC	grey	0.213410054887016
GYS1	grey	0.409830167267346
GYS2	turquoise	0.508929457074139
GZF1	grey	0.128373366550276
GZMA	grey	0.733356515224793
GZMB	greenyellow	0.872072650281472
GZMH	grey	0.62548663564691
GZMK	grey	0.630806446444765
GZMM	midnightblue	0.88556005484106
H1F0	grey	0.312630251150854
H1FX	grey	-0.159093223047046
H1FX-AS1	grey	-0.26711373678332
H2AFJ	tan	0.789961300131973
H2AFV	turquoise	0.479922153975336
H2AFX	grey	0.320896732895204
H2AFY	blue	0.630818348597365
H2AFY2	grey	-0.224789160709602
H2AFZ	grey	0.315511627648982
H3F3A	turquoise	0.30784389240718
H3F3AP4	grey	0.130813982637108
H3F3B	grey	0.547125784751375
H3F3C	grey	0.568031202598718
H6PD	grey	0.279686731020321
HAAO	grey	-0.0445480450647667
HABP2	turquoise	0.175438005458877
HABP4	turquoise	0.742096356357159
HACD1	grey	0.258691721458254
HACD2	grey	0.236580452861002
HACD3	turquoise	0.464234286868595
HACD4	turquoise	0.867627601072998
HACE1	grey	-0.199630373710535
HACL1	grey	-0.332335927543373
HADH	turquoise	0.47606866630017
HADHA	brown	0.58397766660411
HADHB	grey	0.073717492793301
HAGH	turquoise	0.577127491766187
HAGHL	turquoise	0.85190113080409
HAL	grey	0.569243934828173
HAMP	greenyellow	0.821211994045592
HAP1	grey	-0.181538315679075
HAPLN3	greenyellow	0.900257982088651
HAPLN4	grey	0.250390003340896
HAR1A	grey	0.13533962244035
HARBI1	grey	-0.048647760870293
HARS	grey	0.0230483783823089
HARS2	grey	0.321154013230325
HAS1	grey	0.411946527137167
HAS2	grey	0.310034975343585
HAS2-AS1	grey	0.0411176392381679
HAS3	darkmagenta	0.848364740290986
HAT1	turquoise	0.51823403458146
HAUS1	grey	-0.0776103796091299
HAUS2	grey	0.0622415150362267
HAUS3	darkgreen	0.713248001538666
HAUS4	grey	0.0895702267083439
HAUS5	turquoise	0.617334737850501
HAUS6	grey	0.294493353294457
HAUS7	grey	0.17207720016961
HAUS8	grey	0.403014629894213
HAVCR2	midnightblue	0.864454948041654
HAX1	grey	-0.070256185850442
HBA1	grey	0.347263907959692
HBA2	grey	0.328955704959905
HBB	grey	0.313377998902412
HBEGF	sienna3	0.819186782616699
HBP1	grey	0.361705540925157
HBS1L	grey	-0.141595451147182
HCAR1	grey	-0.322134732363642
HCAR2	grey	0.171484360117443
HCAR3	grey	0.597291034983704
HCCS	grey	0.606936407932957
HCFC1	grey	0.394668281958699
HCFC1R1	grey	-0.362399885363443
HCFC2	turquoise	0.453668247915844
HCG11	turquoise	0.437721890758543
HCG14	turquoise	0.70973790845806
HCG18	turquoise	0.340691793580422
HCG25	grey	-0.147530080025489
HCG26	grey	0.324729841222565
HCG27	grey	0.00036979884784099
HCG4	grey	0.00160340859042615
HCG4B	grey	0.236061526659317
HCG8	white	0.761576171363866
HCG9	grey	-0.0682513224626131
HCK	grey60	0.93721114561808
HCLS1	grey	0.518886120396394
HCN2	grey	0.445455165691403
HCN3	mediumpurple3	0.771435329591049
HCN4	turquoise	0.79987598110547
HCP5	grey	0.4825085124257
